id,filtered_words_array,features,label_index
R116,"['community', 'design', 'entire', 'hear.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[286,3614,3922,4506,4687,5047,8174,8824,9462],[5.523458920524919,0.6753425559264385,4.019381523748645,0.691153161953081,0.6832166123573445,2.60568818844064,4.830311739964974,4.270695952029551,0.691153161953081])",1.0
F056,"['cup', 'five.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,1776,3059,3486,4921,5850,7281,7936,8338],[0.691153161953081,4.607168188650764,4.270695952029551,2.849310271098391,2.849310271098391,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081])",0.0
R043,"['national', 'hold', 'usually', 'family', 'production', 'government.', 'vote', 'establish', 'throw', 'red', 'yes', 'finish.', 'political', 'head', 'song', 'analysis', 'lead.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[52,1064,1296,2389,2923,2990,3614,3935,4506,4687,5044,5710,6944,7350,7386,7688,7910,8297,8325,8353,9214,9462],[4.019381523748645,4.607168188650764,4.607168188650764,4.42484663185681,3.914021008090819,3.7316994512968646,0.6753425559264385,4.137164559405029,0.691153161953081,0.6832166123573445,4.270695952029551,5.117993812416755,2.7826188965997183,4.270695952029551,5.523458920524919,4.830311739964974,4.607168188650764,4.830311739964974,4.607168188650764,5.117993812416755,3.914021008090819,0.691153161953081])",1.0
R145,"['ten', 'hospital', 'sound', 'whom.', 'thousand', 'leader', 'begin', 'fine.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[292,735,1513,1526,3614,4506,4687,4930,5085,6166,6798,9034,9144,9462],[5.523458920524919,4.270695952029551,3.914021008090819,3.577548771469606,0.6753425559264385,0.691153161953081,0.6832166123573445,3.6516567436233283,3.5085558999826545,4.137164559405029,4.42484663185681,2.8844015909096608,2.6902455764687034,0.691153161953081])",1.0
F200,"['left', 'picture', 'large.', 'tax', 'piece', 'high', 'claim.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1662,1876,2116,2481,3133,3713,3892,5850,6587,6747,7281,7936,8338],[0.691153161953081,3.7316994512968646,5.523458920524919,4.42484663185681,3.8187108282864943,4.019381523748645,5.117993812416755,2.5530444549552183,0.691153161953081,4.019381523748645,2.5530444549552183,0.6832166123573445,0.691153161953081,0.691153161953081])",0.0
F034,"['soon', 'stage', 'every', 'forward', 'must', 'major.', 'draw', 'catch.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[30,503,1023,1041,3486,4921,5850,6426,7281,7936,8167,8338,8411,9681,9829],[3.914021008090819,0.691153161953081,3.8187108282864943,3.577548771469606,2.849310271098391,2.849310271098391,0.691153161953081,5.117993812416755,0.6832166123573445,0.691153161953081,3.914021008090819,0.691153161953081,3.6516567436233283,3.5085558999826545,5.117993812416755])",0.0
F149,"['forward', 'population', 'many', 'morning', 'trial', 'for.', 'heavy', 'speech', 'nature.', 'well', 'respond', 'sense', 'son', 'hundred.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[157,209,502,503,2500,3160,3410,3892,4241,5188,5447,5850,6747,7281,7692,7936,8338,8346,8411,8949,9258],[3.7316994512968646,4.607168188650764,4.137164559405029,0.691153161953081,4.270695952029551,4.607168188650764,3.914021008090819,2.5530444549552183,5.117993812416755,4.019381523748645,3.5085558999826545,0.691153161953081,2.5530444549552183,0.6832166123573445,5.117993812416755,0.691153161953081,0.691153161953081,4.830311739964974,3.6516567436233283,4.270695952029551,4.830311739964974])",0.0
F051,"['pm', 'party', 'walk.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,1379,3892,5850,6747,7026,7281,7936,8338,8423],[0.691153161953081,4.42484663185681,2.5530444549552183,0.691153161953081,2.5530444549552183,4.830311739964974,0.6832166123573445,0.691153161953081,0.691153161953081,5.117993812416755])",0.0
F089,"['pressure', 'cold', 'south.', 'social', 'lot', 'form', 'out.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,823,2918,3920,4640,4943,5621,5661,5778,5850,7281,7936,8338,9676],[0.691153161953081,3.7316994512968646,3.0385522707369192,3.914021008090819,5.523458920524919,4.137164559405029,5.117993812416755,4.137164559405029,4.830311739964974,0.691153161953081,0.6832166123573445,0.691153161953081,0.691153161953081,3.0385522707369192])",0.0
F135,"['act', 'big', 'top', 'wall', 'foreign.', 'summer', 'information', 'leader', 'treatment', 'movement', 'only.', 'toward', 'investment', 'region', 'cultural', 'time', 'air.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1243,1526,1562,1918,2918,3048,3194,3822,5294,5328,5850,6404,6928,7281,7936,8015,8157,8159,8190,8338,9233,9481,9676],[0.691153161953081,3.914021008090819,3.577548771469606,4.42484663185681,4.830311739964974,3.0385522707369192,4.270695952029551,4.270695952029551,4.42484663185681,4.607168188650764,3.577548771469606,0.691153161953081,3.914021008090819,4.607168188650764,0.6832166123573445,0.691153161953081,4.019381523748645,3.914021008090819,4.270695952029551,3.914021008090819,0.691153161953081,4.270695952029551,3.8187108282864943,3.0385522707369192])",0.0
F088,"['realize', 'note', 'record', 'western.', 'whose', 'fear', 'body', 'american', 'try', 'sell.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,841,1310,1582,2259,3497,4347,4693,5850,7281,7652,7936,8338,9513,9539,9813,9909],[0.691153161953081,4.607168188650764,4.830311739964974,3.8187108282864943,2.8154087194227095,4.019381523748645,4.019381523748645,3.914021008090819,0.691153161953081,0.6832166123573445,4.137164559405029,0.691153161953081,0.691153161953081,3.383392757028649,4.607168188650764,2.997730276216664,4.42484663185681])",0.0
R010,"['reality', 'serious', 'plant', 'series', 'cause.', 'collection', 'relationship', 'stock', 'three', 'fast.', 'everything', 'discussion', 'choice.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[680,779,793,1117,3556,3614,4260,4463,4506,4687,4831,5315,5925,7070,7244,8209,9156,9462],[4.137164559405029,4.830311739964974,4.42484663185681,4.270695952029551,2.849310271098391,0.6753425559264385,4.019381523748645,3.914021008090819,0.691153161953081,0.6832166123573445,5.117993812416755,3.7316994512968646,4.137164559405029,5.117993812416755,3.577548771469606,4.019381523748645,3.7316994512968646,0.691153161953081])",1.0
R211,"['political', 'address', 'must', 'loss', 'coach.', 'cause', 'give', 'much.', 'role', 'drive', 'notice', 'whatever', 'five', 'least.', 'success', 'need', 'energy', 'responsibility', 'tough', 'bit.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[316,1023,1479,1525,1595,3163,3350,3502,3614,3783,3935,4454,4506,4687,5329,5447,5974,6325,6537,6944,7634,7695,8307,9462,9828],[3.914021008090819,3.8187108282864943,5.523458920524919,4.019381523748645,5.117993812416755,4.830311739964974,4.019381523748645,4.137164559405029,0.6753425559264385,4.137164559405029,4.137164559405029,3.914021008090819,0.691153161953081,0.6832166123573445,4.137164559405029,3.5085558999826545,3.6516567436233283,4.270695952029551,4.42484663185681,2.7826188965997183,4.607168188650764,3.8187108282864943,3.914021008090819,0.691153161953081,4.019381523748645])",1.0
F204,"['allow', 'position', 'physical', 'commercial.', 'north', 'continue', 'decade', 'television', 'recent.', 'modern', 'run', 'evening', 'center', 'right.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[266,503,743,1256,1339,1480,1778,2336,2660,4613,4835,5286,5850,6030,7117,7281,7860,7936,8338,8649,8713],[4.830311739964974,0.691153161953081,3.6516567436233283,3.125563647726549,4.137164559405029,4.137164559405029,4.607168188650764,4.019381523748645,4.830311739964974,5.523458920524919,4.607168188650764,3.7316994512968646,0.691153161953081,4.830311739964974,5.117993812416755,0.6832166123573445,2.849310271098391,0.691153161953081,0.691153161953081,4.42484663185681,4.42484663185681])",0.0
F168,"['whose', 'strong', 'participant', 'sometimes', 'official', 'economic', 'democrat.', 'middle', 'respond', 'sea', 'read.', 'together', 'see', 'goal', 'fight.', 'trial', 'open', 'practice', 'everything', 'easy.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1256,2500,3410,4175,4280,4687,5089,5354,5396,5783,5850,5869,6355,7281,7860,7936,8312,8338,8485,9144,9156,9459,9539,9617,9878,9924],[0.691153161953081,3.125563647726549,4.270695952029551,3.914021008090819,4.830311739964974,4.830311739964974,0.6832166123573445,4.270695952029551,4.270695952029551,4.270695952029551,4.830311739964974,0.691153161953081,4.42484663185681,4.137164559405029,0.6832166123573445,2.849310271098391,0.691153161953081,3.914021008090819,0.691153161953081,4.019381523748645,2.6902455764687034,3.7316994512968646,5.523458920524919,4.607168188650764,4.607168188650764,4.270695952029551,4.830311739964974])",0.0
R011,"['listen', 'official', 'reach', 'ok', 'car', 'possible', 'act.', 'tv', 'american', 'walk', 'improve', 'expert', 'make', 'war', 'development.', 'eat', 'hundred', 'safe', 'half', 'key.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[429,913,914,1770,1780,2141,2408,2645,3525,3614,3674,4506,4547,4657,4687,5175,6100,6142,6219,7276,7642,7652,8386,8485,8719,9462],[4.270695952029551,5.117993812416755,4.137164559405029,2.8844015909096608,3.7316994512968646,5.117993812416755,4.137164559405029,4.42484663185681,4.137164559405029,0.6753425559264385,3.914021008090819,0.691153161953081,4.42484663185681,4.830311739964974,0.6832166123573445,4.42484663185681,4.019381523748645,4.270695952029551,3.125563647726549,4.019381523748645,4.137164559405029,4.137164559405029,4.270695952029551,4.019381523748645,4.42484663185681,0.691153161953081])",1.0
R232,"['generation', 'remember', 'morning.', 'past', 'better', 'fear', 'budget', 'key', 'model', 'mission.', 'look', 'drive', 'remember', 'total', 'information', 'part', 'high.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,2059,2543,3131,3614,4115,4489,4506,4687,4991,5685,6279,6325,6963,7102,8094,8190,8740,9275,9462,9513,9939],[2.849310271098391,2.7200985396183848,4.019381523748645,4.270695952029551,0.6753425559264385,5.117993812416755,5.117993812416755,0.691153161953081,0.6832166123573445,2.60568818844064,8.84969326371362,4.019381523748645,4.270695952029551,4.830311739964974,4.019381523748645,3.914021008090819,3.914021008090819,5.117993812416755,3.914021008090819,0.691153161953081,3.383392757028649,4.607168188650764])",1.0
R042,"['hold', 'nearly', 'tend', 'movie', 'rule', 'husband.', 'trip', 'member', 'knowledge', 'capital.', 'general', 'new', 'green', 'follow', 'agree', 'relationship.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[101,343,551,585,1320,1439,1770,1810,2389,2866,3614,4506,4687,5465,5782,6219,6790,6925,7864,9142,9367,9462],[4.830311739964974,4.137164559405029,3.914021008090819,3.914021008090819,5.117993812416755,3.577548771469606,2.8844015909096608,4.42484663185681,4.42484663185681,4.137164559405029,0.6753425559264385,0.691153161953081,0.6832166123573445,3.7316994512968646,4.270695952029551,3.125563647726549,3.914021008090819,4.607168188650764,3.914021008090819,4.607168188650764,4.019381523748645,0.691153161953081])",1.0
F182,"['increase', 'police', 'hard', 'wrong.', 'defense', 'difficult', 'benefit', 'moment.', 'position', 'order', 'society', 'hard.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[327,503,1226,1339,1712,2117,3543,3876,4096,4377,4905,5125,5653,5850,7281,7936,7963,8338],[3.8187108282864943,0.691153161953081,4.137164559405029,4.137164559405029,4.270695952029551,5.117993812416755,4.270695952029551,4.607168188650764,5.117993812416755,2.60568818844064,5.117993812416755,4.137164559405029,4.607168188650764,0.691153161953081,0.6832166123573445,0.691153161953081,3.5085558999826545,0.691153161953081])",0.0
F036,"['week', 'factor', 'church', 'audience', 'others', 'million', 'model.', 'simple', 'attorney', 'score', 'behind', 'machine.', 'even', 'issue', 'dream', 'discover', 'site.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[503,1256,1273,1312,1902,1927,2366,2913,4170,4346,4648,4853,5122,5850,6406,6616,6940,7281,7860,7936,8338,8651,9156,9561],[0.691153161953081,3.125563647726549,3.577548771469606,4.42484663185681,5.523458920524919,4.137164559405029,4.137164559405029,3.577548771469606,4.42484663185681,3.914021008090819,5.117993812416755,4.270695952029551,4.137164559405029,0.691153161953081,4.270695952029551,4.137164559405029,3.8187108282864943,0.6832166123573445,2.849310271098391,0.691153161953081,0.691153161953081,3.914021008090819,3.7316994512968646,5.523458920524919])",0.0
F068,"['wall', 'collection', 'course', 'experience', 'perform', 'miss.', 'thank', 'firm', 'effort.', 'nearly', 'still', 'season', 'specific.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[264,503,1098,1687,2358,2866,2912,3635,3652,3712,3892,5850,6404,6747,6961,7281,7936,8209,8338,8894],[4.830311739964974,0.691153161953081,3.577548771469606,5.117993812416755,4.137164559405029,4.137164559405029,4.830311739964974,3.8187108282864943,4.42484663185681,4.270695952029551,2.5530444549552183,0.691153161953081,3.914021008090819,2.5530444549552183,5.117993812416755,0.6832166123573445,0.691153161953081,4.019381523748645,0.691153161953081,5.117993812416755])",0.0
R015,"['deep', 'amount', 'room.', 'newspaper', 'outside', 'mission', 'single', 'east.', 'notice', 'interview', 'time', 'industry', 'participant.', 'ago', 'everyone', 'part', 'surface', 'amount', 'boy.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1167,1525,1762,1896,2366,3010,3238,3556,3614,4506,4687,6035,6069,7222,7281,7889,8046,8157,8568,8740,8893,9462],[5.523458920524919,4.019381523748645,8.84969326371362,4.42484663185681,4.137164559405029,3.6516567436233283,4.270695952029551,2.849310271098391,0.6753425559264385,0.691153161953081,0.6832166123573445,3.4440173788450834,3.7316994512968646,8.274329118810059,0.6832166123573445,3.8187108282864943,5.117993812416755,3.914021008090819,4.270695952029551,5.117993812416755,3.7316994512968646,0.691153161953081])",1.0
R147,"['good', 'economy', 'science', 'land', 'region', 'politics', 'experience', 'learn.', 'explain', 'door', 'billion', 'thing', 'building.', 'health', 'real', 'new', 'price', 'above.', 'rather', 'current', 'anyone', 'out.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[217,258,585,666,821,1035,1738,2059,2278,2406,2837,3363,3614,3635,3857,4506,4687,4847,5341,5778,5887,6168,7148,8159,8805,9189,9462,9691],[4.42484663185681,4.137164559405029,3.914021008090819,4.019381523748645,2.849310271098391,5.117993812416755,4.270695952029551,2.7200985396183848,4.830311739964974,4.830311739964974,3.8187108282864943,3.4440173788450834,0.6753425559264385,3.8187108282864943,4.607168188650764,0.691153161953081,0.6832166123573445,4.019381523748645,4.42484663185681,4.830311739964974,3.914021008090819,4.019381523748645,5.117993812416755,4.270695952029551,4.019381523748645,4.607168188650764,0.691153161953081,4.270695952029551])",1.0
F198,"['increase', 'life', 'none', 'store', 'address', 'provide', 'garden.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,2259,3477,4454,5850,5946,7184,7281,7432,7936,7963,8338,9813,9831],[0.691153161953081,2.8154087194227095,4.137164559405029,3.914021008090819,0.691153161953081,4.019381523748645,4.019381523748645,0.6832166123573445,5.523458920524919,0.691153161953081,3.5085558999826545,0.691153161953081,2.997730276216664,4.137164559405029])",0.0
R081,"['far', 'significant', 'fall', 'teacher', 'voice', 'marriage.', 'home', 'beautiful', 'third', 'weight', 'west', 'of.', 'understand', 'cut', 'do.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1206,1273,1344,1862,2059,2759,3365,3530,3614,3729,4158,4506,4687,5085,6487,8004,8552,8708,8771,9462],[2.849310271098391,4.019381523748645,3.577548771469606,4.830311739964974,4.830311739964974,2.7200985396183848,5.523458920524919,4.42484663185681,4.42484663185681,0.6753425559264385,4.019381523748645,4.830311739964974,0.691153161953081,0.6832166123573445,3.5085558999826545,3.8187108282864943,4.42484663185681,4.270695952029551,3.5085558999826545,3.6516567436233283,0.691153161953081])",1.0
F050,"['republican', 'capital', 'hear', 'kind', 'stage.', 'free', 'fine', 'attorney', 'book', 'brother.', 'pass', 'important', 'whatever', 'heavy', 'professor', 'news.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[393,503,650,1073,1195,1967,2543,4616,4842,4853,5098,5850,6044,6431,6541,6643,7281,7695,7936,8338,8392,8949],[4.019381523748645,0.691153161953081,2.958509563063383,4.019381523748645,3.7316994512968646,4.830311739964974,4.019381523748645,3.914021008090819,4.137164559405029,4.270695952029551,5.117993812416755,0.691153161953081,4.830311739964974,4.137164559405029,4.019381523748645,5.523458920524919,0.6832166123573445,3.8187108282864943,0.691153161953081,0.691153161953081,4.42484663185681,4.270695952029551])",0.0
